127.0.0.1 - - [18/Dec/2024:10:12:38 +0530] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:12:59 +0530] "GET /FoodApplication/menu_images/panipoori.jpg HTTP/1.1" 200 374594
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:12:59 +0530] "GET /FoodApplication/menu_images/alootikki.jpg HTTP/1.1" 200 12054
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:13 +0530] "GET /FoodApplication/MenuServlet?restaurantId=2 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:13 +0530] "GET /FoodApplication/menu.jsp HTTP/1.1" 200 1319
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:13 +0530] "GET /FoodApplication/menu_images/masaladosa.jpg HTTP/1.1" 200 10991
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:13 +0530] "GET /FoodApplication/menu_images/idlisambar.jpg HTTP/1.1" 200 9267
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:32 +0530] "GET /FoodApplication/MenuServlet?restaurantId=3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:32 +0530] "GET /FoodApplication/menu.jsp HTTP/1.1" 200 1316
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:32 +0530] "GET /FoodApplication/menu_images/chickenbiryani.jpg HTTP/1.1" 200 231270
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:32 +0530] "GET /FoodApplication/menu_images/eggbiryani.jpg HTTP/1.1" 200 13484
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:44 +0530] "GET /FoodApplication/MenuServlet?restaurantId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:44 +0530] "GET /FoodApplication/menu.jsp HTTP/1.1" 200 1333
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:44 +0530] "GET /FoodApplication/menu_images/paneer-makhani.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:44 +0530] "GET /FoodApplication/menu_images/butter-naan.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:53 +0530] "GET /FoodApplication/MenuServlet?restaurantId=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:13:53 +0530] "GET /FoodApplication/menu.jsp HTTP/1.1" 200 1333
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:37:01 +0530] "POST /FoodApplication/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:37:01 +0530] "GET /FoodApplication/GetAllRestaurants HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:37:01 +0530] "GET /FoodApplication/home.jsp HTTP/1.1" 200 6442
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:37:01 +0530] "GET /images/lucknowi_zaika.jpg HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:49:46 +0530] "GET /FoodApplication/register.jsp HTTP/1.1" 200 1728
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:50:27 +0530] "GET /FoodApplication/Register?username=virat&password=1234&cpassword=1234&email=virat%40gmail.com&address=banglore HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:10:50:27 +0530] "GET /FoodApplication/login.jsp HTTP/1.1" 200 982
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:08 +0530] "POST /FoodApplication/Login HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:08 +0530] "GET /FoodApplication/GetAllRestaurants HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:08 +0530] "GET /FoodApplication/home.jsp HTTP/1.1" 200 6442
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:08 +0530] "GET /FoodApplication/styles/home.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:08 +0530] "GET /images/lucknowi_zaika.jpg HTTP/1.1" 404 780
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:22 +0530] "GET /FoodApplication/MenuServlet?restaurantId=8 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:22 +0530] "GET /FoodApplication/menu.jsp HTTP/1.1" 200 803
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:22 +0530] "GET /FoodApplication/styles/menu.css HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:11:54:22 +0530] "GET /FoodApplication/menu_images/DalBaatiChurma.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:12:04:49 +0530] "GET /FoodApplication/MenuServlet?restaurantId=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:12:04:49 +0530] "GET /FoodApplication/menu.jsp HTTP/1.1" 200 806
0:0:0:0:0:0:0:1 - - [18/Dec/2024:12:04:49 +0530] "GET /FoodApplication/menu_images/gujarathithali.jpg HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:12:04:51 +0530] "GET /FoodApplication/MenuServlet?restaurantId=5 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Dec/2024:12:04:51 +0530] "GET /FoodApplication/menu.jsp HTTP/1.1" 200 806
